Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Loja/Salão;Barra da Tijuca;0;2;0;52;2800.0;1250.0;220.0
Apartamento;Tijuca;3;0;0;85;1900.0;700.0;75.0
Apartamento;Maracanã;2;1;0;73;1800.0;600.0;
Apartamento;Tijuca;2;0;0;67;1300.0;420.0;
Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0
Apartamento;Botafogo;2;1;0;85;2700.0;785.0;120.0
Apartamento;Flamengo;2;0;0;85;2450.0;700.0;120.0
Apartamento;Jacaré;2;0;0;83;1000.0;250.0;25.0
Apartamento;Irajá;2;1;0;53;1200.0;240.0;
Apartamento;Tanque;1;0;0;75;1100.0;625.0;14.0
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1790.0;
Apartamento;Jardim Guanabara;2;1;0;75;2200.0;400.0;119.0
Apartamento;Leblon;3;1;1;85;4500.0;1191.0;296.0
Apartamento;Taquara;3;1;2;88;1800.0;500.0;
Apartamento;Copacabana;3;0;0;100;3000.0;900.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;70;4000.0;1675.0;10300.0
Galpão/Depósito/Armazém;São Cristóvão;0;0;0;100;1400.0;;
Apartamento;Jacarepaguá;3;1;1;65;1200.0;700.0;
Apartamento;Todos os Santos;2;1;0;60;1100.0;180.0;
Apartamento;Flamengo;2;1;0;90;3000.0;550.0;
Apartamento;Vila da Penha;1;0;0;42;600.0;210.0;
Apartamento;Gávea;2;1;1;84;3400.0;767.0;250.0
Apartamento;Copacabana;1;0;0;40;1700.0;620.0;62.0
Conjunto Comercial/Sala;Centro;0;0;0;100;4000.0;484.0;310.0
Apartamento;Anchieta;2;0;0;84;850.0;79.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;42;2500.0;826.0;1535.0
Apartamento;Jardim Guanabara;2;1;0;55;1900.0;386.0;
Apartamento;Lins de Vasconcelos;2;0;0;62;700.0;;
Apartamento;Ipanema;2;0;0;80;3000.0;670.0;189.0
Apartamento;Maracanã;2;0;0;62;1450.0;560.0;
Apartamento;Barra da Tijuca;2;2;2;82;6000.0;;
Apartamento;Barra da Tijuca;2;1;1;100;2900.0;1732.0;232.0
Apartamento;Barra da Tijuca;1;1;0;65;1900.0;910.0;152.0
Loja/Salão;Barra da Tijuca;0;1;0;56;800.0;1107.0;
Apartamento;Engenho Novo;2;0;2;55;800.0;340.0;24.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;3;0;72;2400.0;1725.0;3153.0
Apartamento;Méier;1;1;0;54;1400.0;800.0;14.0
Apartamento;Barra da Tijuca;2;1;1;95;1700.0;1480.0;
Apartamento;Lins de Vasconcelos;2;1;1;51;900.0;600.0;350.0
Apartamento;Cachambi;3;1;0;57;1200.0;450.0;39.0
Apartamento;Copacabana;3;0;1;90;4500.0;800.0;30.0
Apartamento;Cachambi;2;1;0;77;1300.0;605.0;105.0
Apartamento;Botafogo;3;1;1;93;4200.0;1200.0;249.0
Apartamento;Flamengo;2;1;0;72;2500.0;580.0;76.0
Apartamento;Copacabana;2;1;1;90;3700.0;1033.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;42;1200.0;857.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1850.0;1080.0;160.0
Apartamento;Ipanema;2;1;2;100;12000.0;4000.0;500.0
Apartamento;Recreio dos Bandeirantes;3;2;1;96;2300.0;847.0;196.0
Apartamento;Tijuca;2;1;0;81;1550.0;600.0;87.0
Apartamento;Lagoa;2;1;1;85;6000.0;1124.0;294.0
Apartamento;Tijuca;2;1;0;69;2000.0;502.0;
Apartamento;Méier;1;0;0;40;600.0;250.0;13.0
Loja/Salão;Encantado;0;0;0;48;1400.0;146.0;
Apartamento;Campo Grande;2;0;0;65;700.0;220.0;
Apartamento;Gávea;1;0;0;45;2000.0;700.0;350.0
Apartamento;Lapa;2;0;0;55;2400.0;540.0;21.0
Apartamento;Barra da Tijuca;2;1;0;60;1200.0;710.0;105.0
Apartamento;Riachuelo;1;1;0;57;1200.0;380.0;
Flat;Lagoa;1;1;0;45;2400.0;1500.0;200.0
Apartamento;Campo Grande;2;1;0;47;1000.0;247.0;
Apartamento;Tijuca;2;1;0;88;1200.0;640.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;1500.0;1300.0;200.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;70;650.0;450.0;
Conjunto Comercial/Sala;Centro;0;0;0;70;2000.0;2200.0;205.0
Apartamento;Tijuca;3;1;0;94;2000.0;696.0;95.0
Apartamento;Catete;2;0;0;85;1700.0;420.0;154.0
Apartamento;Humaitá;3;1;1;100;3000.0;1134.0;180.0
Apartamento;Cachambi;2;1;1;50;1600.0;325.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;600.0;120.0
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;
Apartamento;Glória;1;0;0;49;1300.0;500.0;35.0
Apartamento;Jardim Botânico;3;1;0;84;2300.0;688.0;162.0
Apartamento;Barra da Tijuca;2;1;0;53;1500.0;700.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;42;1000.0;500.0;
Apartamento;Flamengo;1;0;1;40;2000.0;387.0;56.0
Apartamento;Vaz Lobo;1;0;0;60;600.0;92.0;33.0
Apartamento;Ipanema;2;1;0;60;3600.0;990.0;
Apartamento;Rocha;3;1;0;73;1100.0;520.0;15.0
Apartamento;Campo Grande;2;1;0;65;700.0;260.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1800.0;817.0;140.0
Apartamento;Glória;1;0;0;65;2700.0;270.0;15.0
Apartamento;Barra da Tijuca;3;1;1;100;3500.0;1400.0;233.0
Apartamento;Todos os Santos;3;1;0;70;1000.0;600.0;
Flat;Botafogo;1;1;0;45;2400.0;780.0;180.0
Apartamento;Recreio dos Bandeirantes;3;1;2;78;1400.0;845.0;149.0
Conjunto Comercial/Sala;Centro;0;0;0;100;1600.0;1620.0;315.0
Apartamento;Tijuca;1;0;0;46;1300.0;600.0;48.0
Apartamento;Recreio dos Bandeirantes;3;2;1;82;1900.0;800.0;115.0
Apartamento;Barra da Tijuca;3;1;1;90;3400.0;1400.0;
Apartamento;Barra da Tijuca;2;1;0;60;1200.0;629.0;
Conjunto Comercial/Sala;Ipanema;0;0;0;45;4000.0;2200.0;243.0
Apartamento;Del Castilho;2;1;0;52;1400.0;500.0;
Loja/Salão;Rocha Miranda;0;0;0;50;1100.0;;
Apartamento;Olaria;2;1;0;85;1600.0;517.0;54.0
Casa;Vaz Lobo;2;0;0;45;800.0;;
Apartamento;Cocotá;2;0;0;60;950.0;200.0;
Apartamento;Leblon;2;0;2;50;5000.0;510.0;
Apartamento;Barra da Tijuca;1;1;1;67;1700.0;1177.0;223.0
Apartamento;Tijuca;3;1;1;86;2650.0;720.0;160.0
Flat;Ipanema;1;1;0;55;3000.0;2000.0;400.0
Apartamento;Barra da Tijuca;1;1;0;62;1500.0;1046.0;140.0
Casa de Condomínio;Campo Grande;2;1;0;74;1500.0;360.0;
Apartamento;Barra da Tijuca;1;2;1;70;1650.0;990.0;223.0
Apartamento;Recreio dos Bandeirantes;2;1;0;60;1900.0;700.0;15.0
Apartamento;Jacarepaguá;2;1;1;75;2100.0;960.0;107.0
Apartamento;Copacabana;2;1;1;90;6000.0;1050.0;610.0
Apartamento;Lagoa;2;1;1;59;2800.0;1850.0;6850.0
Apartamento;Engenho de Dentro;2;1;1;65;1100.0;480.0;125.0
Apartamento;Vila Isabel;2;1;0;85;1400.0;700.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;60;1300.0;1892.0;391.0
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;824.0;74.0
Apartamento;Inhaúma;2;0;0;60;1000.0;220.0;
Apartamento;Gávea;1;0;1;50;3500.0;816.0;1094.0
Loja Shopping/ Ct Comercial;Vila da Penha;0;0;0;42;3500.0;300.0;249.0
Apartamento;Grajaú;2;1;1;86;1000.0;820.0;96.0
Apartamento;Flamengo;1;1;0;46;1800.0;610.0;
Apartamento;Barra da Tijuca;2;1;1;70;1700.0;795.0;172.0
Apartamento;Taquara;2;1;1;54;1000.0;472.0;62.0
Apartamento;Engenho Novo;2;1;0;80;1200.0;460.0;16.0
Apartamento;Flamengo;2;1;1;80;2700.0;1161.0;209.0
Loja/Salão;Recreio dos Bandeirantes;0;1;0;54;3000.0;550.0;200.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;60;3500.0;;
Apartamento;Tijuca;2;0;0;61;1600.0;600.0;
Apartamento;Barra da Tijuca;3;0;0;88;2700.0;350.0;10.0
Apartamento;Leme;2;1;0;90;3600.0;715.0;205.0
Apartamento;Botafogo;3;1;1;87;3200.0;1039.0;177.0
Apartamento;Copacabana;3;0;2;100;6000.0;;
Apartamento;Copacabana;1;1;0;47;2300.0;614.0;78.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;62;2400.0;1656.0;
Casa de Condomínio;Portuguesa;2;1;0;69;1900.0;400.0;49.0
Apartamento;Botafogo;2;1;1;59;2600.0;780.0;128.0
Apartamento;Higienópolis;3;0;0;70;900.0;180.0;
Apartamento;Curicica;2;1;2;53;1300.0;672.0;31.0
Apartamento;Grajaú;2;1;0;69;1500.0;450.0;
Conjunto Comercial/Sala;Centro;0;0;0;48;500.0;786.0;146.0
Apartamento;Méier;1;0;0;52;1300.0;260.0;12.0
Conjunto Comercial/Sala;Centro;0;0;0;70;650.0;1440.0;168.0
Apartamento;Barra da Tijuca;3;2;2;89;2500.0;950.0;
Apartamento;Copacabana;2;0;0;75;3500.0;750.0;135.0
Apartamento;Grajaú;3;1;1;85;1500.0;580.0;
Apartamento;Pechincha;2;1;1;53;1200.0;472.0;41.0
Casa;Tijuca;3;0;0;45;2500.0;;
Apartamento;Honório Gurgel;2;1;0;50;600.0;217.0;
Apartamento;Copacabana;1;0;0;48;2000.0;650.0;30.0
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1800.0;800.0;170.0
Apartamento;Flamengo;2;0;0;57;1900.0;760.0;
Apartamento;Campo Grande;2;1;1;70;1100.0;650.0;
Apartamento;Botafogo;2;0;0;70;1950.0;822.0;96.0
Apartamento;Barra da Tijuca;2;1;1;63;2200.0;1388.0;
Apartamento;Lagoa;2;1;0;68;5000.0;1500.0;470.0
Apartamento;Copacabana;2;1;1;78;2500.0;724.0;210.0
Apartamento;Humaitá;1;1;1;60;3200.0;674.0;99.0
Apartamento;Vargem Pequena;3;1;0;60;950.0;390.0;40.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;91;2100.0;870.0;
Apartamento;Copacabana;1;0;0;60;2000.0;550.0;30.0
Apartamento;Barra da Tijuca;2;1;0;47;1200.0;625.0;96.0
Apartamento;Leblon;2;2;1;95;4500.0;1900.0;
Apartamento;Centro;1;0;0;40;1200.0;350.0;21.0
Conjunto Comercial/Sala;Ipanema;0;0;0;42;4200.0;696.0;
Apartamento;Tijuca;2;2;0;54;1900.0;910.0;50.0
Apartamento;Tijuca;3;1;0;70;2100.0;600.0;
Apartamento;Copacabana;3;1;1;95;5000.0;1102.0;169.0
Apartamento;Catete;2;1;1;75;2100.0;725.0;138.0
Apartamento;Tijuca;3;2;1;97;2300.0;870.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1900.0;1200.0;170.0
Apartamento;Barra da Tijuca;3;1;1;86;2000.0;850.0;120.0
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1006.0;160.0
Loja/Salão;Campo Grande;0;0;0;60;2000.0;1100.0;
Apartamento;Centro;2;0;0;80;2100.0;580.0;22.0
Apartamento;Ipanema;2;1;1;90;7500.0;2500.0;350.0
Apartamento;Ipanema;2;0;1;78;5200.0;476.0;200.0
Conjunto Comercial/Sala;Centro;0;0;0;66;1700.0;870.0;329.0
Apartamento;Copacabana;2;0;1;98;2700.0;860.0;110.0
Loja/Salão;Vargem Grande;0;0;0;50;2200.0;;
Apartamento;Recreio dos Bandeirantes;2;0;1;59;1500.0;780.0;95.0
Apartamento;Ipanema;2;1;1;100;9000.0;3226.0;
Apartamento;Copacabana;1;0;0;40;1700.0;550.0;
Apartamento;Campo Grande;1;0;0;40;480.0;;
Apartamento;Cachambi;2;1;1;60;1100.0;426.0;50.0
Apartamento;Ipanema;2;1;1;75;5500.0;890.0;230.0
Apartamento;Cachambi;2;1;0;58;1100.0;490.0;39.0
Apartamento;Copacabana;1;0;0;45;2000.0;650.0;
Apartamento;Copacabana;1;0;0;60;1800.0;550.0;99.0
Apartamento;Copacabana;2;0;0;78;3000.0;650.0;
Apartamento;Freguesia (Jacarepaguá);2;1;0;65;1650.0;569.0;481.0
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1200.0;706.0;103.0
Apartamento;São Conrado;2;1;1;82;4500.0;870.0;150.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;4000.0;2574.0;600.0
Apartamento;Barra da Tijuca;2;1;1;100;2650.0;1530.0;280.0
Conjunto Comercial/Sala;Centro;0;0;0;70;2000.0;2100.0;250.0
Conjunto Comercial/Sala;Centro;0;0;0;55;1900.0;827.0;225.0
Apartamento;Campo Grande;2;0;0;50;650.0;300.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;62;2500.0;1243.0;120.0
Apartamento;Barra da Tijuca;2;2;1;81;3500.0;1100.0;140.0
Apartamento;Grajaú;2;1;1;76;1600.0;840.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;96;2300.0;970.0;108.0
Apartamento;Ipanema;2;1;1;90;5900.0;2800.0;400.0
Apartamento;Olaria;2;1;0;80;1350.0;550.0;
Apartamento;Leblon;2;2;1;100;3900.0;1590.0;390.0
Apartamento;Humaitá;1;1;0;65;2100.0;1272.0;164.0
Apartamento;Engenho de Dentro;2;1;1;60;1500.0;500.0;150.0
Apartamento;Copacabana;3;0;0;85;2900.0;1000.0;160.0
Apartamento;Ipanema;2;1;2;83;10000.0;3900.0;
Apartamento;Botafogo;2;1;1;90;2600.0;900.0;
Apartamento;Barra da Tijuca;3;2;1;98;2550.0;1210.0;105.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1650.0;580.0;
Apartamento;Flamengo;2;1;1;100;2850.0;750.0;212.0
Apartamento;Flamengo;2;0;1;65;2500.0;700.0;35.0
Apartamento;Del Castilho;2;1;1;50;1600.0;400.0;28.0
Apartamento;Barra da Tijuca;2;1;1;94;2050.0;1560.0;217.0
Loja/Salão;Bonsucesso;0;0;0;45;1500.0;;46.0
Apartamento;Todos os Santos;2;1;1;50;1500.0;450.0;39.0
Apartamento;Pechincha;2;1;0;48;1100.0;360.0;135.0
Apartamento;Copacabana;2;0;0;75;2600.0;1200.0;90.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;70;2400.0;2600.0;500.0
Apartamento;Ipanema;2;1;1;90;12000.0;4100.0;500.0
Apartamento;Ipanema;2;0;0;65;2500.0;900.0;184.0
Flat;Barra da Tijuca;1;1;0;50;2000.0;;
Apartamento;Tijuca;3;0;0;90;1999.0;600.0;
Apartamento;Copacabana;3;1;1;96;4000.0;980.0;130.0
Apartamento;Jardim Guanabara;2;1;0;65;1250.0;650.0;
Apartamento;Ipanema;1;0;0;56;2200.0;912.0;156.0
Apartamento;Andaraí;2;0;0;80;1300.0;691.0;66.0
Apartamento;Riachuelo;1;1;0;46;950.0;550.0;16.0
Apartamento;Tijuca;2;0;0;73;1800.0;550.0;
Loja/Salão;Centro;0;0;0;90;5000.0;642.0;321.0
Apartamento;Recreio dos Bandeirantes;3;1;1;75;1800.0;870.0;150.0
Apartamento;Ipanema;1;0;0;45;2500.0;570.0;
Apartamento;Lapa;2;0;0;50;1800.0;350.0;
Apartamento;Tijuca;2;1;0;91;1700.0;660.0;143.0
Apartamento;Barra da Tijuca;2;1;0;58;1200.0;700.0;
Apartamento;Leblon;3;2;2;90;7500.0;1400.0;
Apartamento;Copacabana;3;0;0;100;2200.0;1013.0;214.0
Apartamento;Ipanema;3;1;1;90;3500.0;850.0;150.0
Apartamento;Flamengo;1;0;0;43;2100.0;652.0;25.0
Apartamento;Barra da Tijuca;1;1;1;65;1850.0;824.0;
Conjunto Comercial/Sala;Centro;0;0;0;51;1600.0;782.0;257.0
Apartamento;Copacabana;3;0;3;70;3600.0;;
Flat;Ipanema;2;1;2;100;8000.0;5000.0;500.0
Apartamento;Engenho Novo;2;1;1;60;1200.0;600.0;
Apartamento;Méier;2;1;0;88;1800.0;770.0;90.0
Apartamento;São Conrado;2;1;2;96;3000.0;680.0;300.0
Apartamento;Benfica;2;0;0;52;1000.0;;15.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2000.0;471.0;214.0
Apartamento;Recreio dos Bandeirantes;2;2;2;83;2700.0;800.0;270.0
Apartamento;Botafogo;1;0;0;40;1800.0;600.0;23.0
Apartamento;Leblon;3;0;0;93;2800.0;1124.0;
Apartamento;Copacabana;2;0;0;75;2700.0;580.0;179.0
Apartamento;Copacabana;1;0;0;40;1700.0;610.0;
Apartamento;Méier;2;0;0;62;1100.0;500.0;37.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;40;1600.0;970.0;
Apartamento;Flamengo;1;1;0;68;2800.0;877.0;124.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;54;2000.0;1173.0;248.0
Apartamento;Grajaú;2;0;0;79;1700.0;323.0;79.0
Apartamento;Cachambi;2;0;0;56;1200.0;330.0;
Apartamento;Copacabana;3;0;0;100;2500.0;900.0;209.0
Loja/Salão;Barra da Tijuca;0;1;0;70;3500.0;1900.0;766.0
Casa de Vila;Tijuca;2;0;0;75;1500.0;342.0;
Apartamento;Tijuca;3;0;0;95;1600.0;797.0;
Apartamento;Laranjeiras;2;2;1;92;3200.0;1023.0;184.0
Apartamento;Realengo;2;0;0;73;900.0;;
Apartamento;Laranjeiras;2;0;0;80;2600.0;850.0;
Apartamento;Lins de Vasconcelos;2;1;1;95;1600.0;180.0;70.0
Apartamento;Laranjeiras;3;1;0;96;3000.0;860.0;146.0
Apartamento;Tijuca;3;1;0;100;2000.0;1000.0;98.0
Casa;Quintino Bocaiúva;1;0;1;45;750.0;1.0;
Apartamento;Copacabana;2;1;0;97;2200.0;1480.0;180.0
Apartamento;Barra da Tijuca;3;2;1;91;3000.0;1000.0;148.0
Apartamento;Campo Grande;3;1;1;100;1800.0;;
Apartamento;Copacabana;1;0;0;40;1900.0;700.0;65.0
Apartamento;Jacarepaguá;2;1;1;60;1400.0;600.0;
Apartamento;Leblon;3;1;0;98;3300.0;1214.0;1450.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;2000.0;1051.0;224.0
Apartamento;Méier;2;1;0;70;900.0;671.0;11.0
Quitinete;Copacabana;1;0;0;45;1600.0;442.0;67.0
Apartamento;Copacabana;2;0;0;70;5000.0;995.0;160.0
Casa;Vila da Penha;2;1;1;65;1400.0;;
Casa;Pedra de Guaratiba;2;1;0;60;1000.0;;
Apartamento;Laranjeiras;2;1;0;74;2500.0;668.0;98.0
Apartamento;Engenho Novo;3;1;1;79;1300.0;672.0;115.0
Quitinete;Copacabana;1;0;0;41;1300.0;690.0;72.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1900.0;865.0;11.0
Apartamento;Lagoa;2;1;1;92;4500.0;1100.0;3235.0
Conjunto Comercial/Sala;Centro;0;0;0;90;5500.0;2500.0;
Apartamento;Copacabana;2;0;0;75;3200.0;550.0;40.0
Apartamento;Andaraí;3;0;0;70;1200.0;350.0;20.0
Apartamento;Braz de Pina;2;0;0;45;990.0;374.0;
Apartamento;Engenho da Rainha;2;1;0;70;1000.0;285.0;
Apartamento;Tijuca;2;0;0;48;1300.0;446.0;
Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1350.0;259.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;50;3000.0;810.0;
Apartamento;São Cristóvão;2;0;0;47;1300.0;410.0;1350.0
Apartamento;Barra da Tijuca;3;1;1;80;2300.0;600.0;87.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;750.0;
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;750.0;160.0
Apartamento;Méier;1;1;0;40;900.0;456.0;20.0
Apartamento;Vila da Penha;2;1;0;78;1100.0;190.0;
Apartamento;Laranjeiras;2;1;1;86;3400.0;1865.0;227.0
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;1160.0;76.0
Loja/Salão;Freguesia (Jacarepaguá);0;0;0;50;2800.0;398.0;206.0
Apartamento;Tijuca;2;0;0;62;1500.0;576.0;62.0
Apartamento;Península;2;1;1;74;3300.0;1100.0;
Apartamento;Campo Grande;2;1;1;100;1300.0;350.0;
Apartamento;Praça Seca;2;1;1;64;1100.0;504.0;
Apartamento;Catete;3;0;1;97;2800.0;712.0;159.0
Apartamento;Olaria;2;0;0;66;780.0;344.0;
Apartamento;Freguesia (Jacarepaguá);2;0;1;79;1400.0;750.0;93.0
Conjunto Comercial/Sala;Pechincha;0;3;0;63;2500.0;1779.0;246.0
Apartamento;Flamengo;2;0;0;74;3000.0;650.0;126.0
Casa;Vila da Penha;3;2;1;100;2000.0;;
Apartamento;Andaraí;1;1;0;55;1200.0;870.0;25.0
Casa;Parada de Lucas;2;0;0;80;1600.0;;
Loja/Salão;Centro;0;0;0;70;11000.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;60;3800.0;1707.0;
Apartamento;Humaitá;2;1;1;77;2600.0;1096.0;120.0
Apartamento;Barra da Tijuca;2;1;0;55;1250.0;500.0;14.0
Apartamento;Vila Isabel;2;1;1;80;1300.0;700.0;66.0
Apartamento;Copacabana;2;0;0;58;2400.0;450.0;
Apartamento;São Cristóvão;2;1;1;55;1800.0;548.0;
Apartamento;Lapa;1;0;0;44;1300.0;480.0;34.0
Conjunto Comercial/Sala;Copacabana;0;1;0;49;1300.0;971.0;321.0
Apartamento;Laranjeiras;2;1;0;70;2200.0;800.0;85.0
Loja/Salão;Olaria;0;2;0;60;1500.0;;
Apartamento;Pechincha;1;0;0;40;900.0;;13.0
Apartamento;Copacabana;2;1;1;62;3800.0;;
Apartamento;Vila Isabel;2;1;1;85;2000.0;451.0;100.0
Apartamento;Recreio dos Bandeirantes;3;1;1;74;1800.0;840.0;148.0
Apartamento;Botafogo;2;1;1;96;3700.0;900.0;2234.0
Conjunto Comercial/Sala;Centro;0;0;0;93;1500.0;850.0;
Apartamento;Todos os Santos;2;1;1;52;1100.0;420.0;140.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;1000.0;600.0;
Conjunto Comercial/Sala;Centro;0;0;0;70;1700.0;1200.0;300.0
Apartamento;Barra da Tijuca;2;1;2;67;1600.0;1220.0;90.0
Conjunto Comercial/Sala;Centro;0;2;0;54;1200.0;1800.0;134.0
Apartamento;Jacaré;2;0;0;50;900.0;;
Apartamento;Barra da Tijuca;2;1;1;66;2000.0;1100.0;168.0
Conjunto Comercial/Sala;Centro;0;0;0;57;1200.0;739.0;207.0
Apartamento;Barra da Tijuca;1;1;0;69;2000.0;1547.0;2100.0
Apartamento;Rio Comprido;2;1;0;60;1500.0;950.0;320.0
Apartamento;Flamengo;2;0;0;66;2400.0;753.0;
Apartamento;Engenho de Dentro;2;1;0;50;1100.0;483.0;17.0
Apartamento;Ipanema;2;1;2;75;6000.0;1685.0;
Apartamento;Andaraí;2;0;0;70;1500.0;280.0;
Apartamento;Freguesia (Jacarepaguá);2;1;1;68;1500.0;680.0;85.0
Apartamento;Barra da Tijuca;2;1;1;65;1700.0;700.0;100.0
Apartamento;Barra da Tijuca;2;1;2;83;9000.0;;
Apartamento;Barra da Tijuca;2;1;1;69;2500.0;950.0;200.0
Apartamento;São Cristóvão;2;1;1;55;1400.0;550.0;50.0
Apartamento;Penha;1;0;0;40;850.0;;
Apartamento;Tijuca;1;1;0;55;1400.0;407.0;59.0
Apartamento;Jacarepaguá;2;0;1;53;1300.0;547.0;
Flat;Barra da Tijuca;2;1;2;100;8000.0;5500.0;800.0
Apartamento;Flamengo;3;1;1;98;2800.0;956.0;203.0
Apartamento;Leme;2;1;1;90;4400.0;1050.0;190.0
Apartamento;Jacarepaguá;3;1;1;91;2000.0;1604.0;175.0
Loja/Salão;São Cristóvão;0;0;0;60;1800.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;60;2800.0;1960.0;406.0
Apartamento;Copacabana;2;1;0;80;3000.0;1200.0;195.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;41;1400.0;1249.0;221.0
Apartamento;Barra da Tijuca;3;1;1;93;4100.0;950.0;250.0
Apartamento;Madureira;2;1;0;60;950.0;200.0;
Apartamento;Recreio dos Bandeirantes;2;1;0;84;1500.0;470.0;
Apartamento;Jacarepaguá;2;1;0;47;1800.0;360.0;
Apartamento;Laranjeiras;2;0;0;67;2500.0;762.0;93.0
Apartamento;Ipanema;1;1;0;45;3500.0;600.0;100.0
Loja Shopping/ Ct Comercial;Guadalupe;1;0;0;58;4800.0;;
Apartamento;Tijuca;2;1;0;85;2000.0;600.0;
Apartamento;São Cristóvão;2;1;1;70;1300.0;610.0;
Apartamento;Vaz Lobo;3;1;0;90;1200.0;280.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;1;50;2500.0;1422.0;200.0
Apartamento;Pechincha;2;1;1;65;1100.0;755.0;
Apartamento;Botafogo;2;1;1;78;4550.0;1300.0;256.0
Quitinete;Flamengo;1;0;0;40;1000.0;490.0;
Apartamento;Lagoa;2;1;1;93;5000.0;1480.0;299.0
Apartamento;Zumbi;2;1;0;64;1600.0;500.0;60.0
Apartamento;Tijuca;2;1;0;66;1700.0;659.0;103.0
Apartamento;Barra da Tijuca;3;2;1;79;1500.0;1200.0;220.0
Apartamento;Copacabana;1;0;0;45;1600.0;530.0;30.0
Flat;Barra da Tijuca;1;1;0;51;4200.0;;
Apartamento;Vila Isabel;1;0;0;40;1500.0;480.0;20.0
Apartamento;Jardim Botânico;3;2;1;96;3500.0;1210.0;415.0
Apartamento;Catete;2;1;1;65;2700.0;862.0;110.0
Loja/Salão;Senador Vasconcelos;0;0;0;72;3000.0;;
Apartamento;Copacabana;3;1;0;90;2200.0;1352.0;130.0
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1450.0;1500.0
Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1212.0;195.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;43;1300.0;1206.0;
Conjunto Comercial/Sala;Jacarepaguá;0;2;0;92;2500.0;1215.0;105.0
Apartamento;Leme;1;0;0;45;1800.0;400.0;75.0
Flat;Barra da Tijuca;1;1;0;52;2100.0;2600.0;322.0
Loja/Salão;Itaguaí;0;0;0;61;7500.0;1618.0;60.0
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1700.0;1100.0;130.0
Apartamento;Barra da Tijuca;2;1;1;84;2500.0;1417.0;180.0
Apartamento;Centro;1;0;0;46;1500.0;280.0;47.0
Apartamento;Tanque;2;0;0;57;850.0;643.0;
Apartamento;Penha;2;0;0;80;900.0;;
Apartamento;Pavuna;2;0;0;50;530.0;300.0;
Apartamento;Centro;1;0;0;57;1400.0;450.0;220.0
Apartamento;Água Santa;3;0;0;55;1000.0;715.0;
Apartamento;Tijuca;2;1;1;80;2400.0;700.0;
Apartamento;Copacabana;3;0;0;85;3000.0;1639.0;128.0
Apartamento;Tijuca;2;1;1;73;2200.0;650.0;1400.0
Apartamento;Maracanã;2;0;0;70;1800.0;531.0;66.0
Apartamento;São Cristóvão;2;1;1;69;1900.0;550.0;150.0
Casa;Campo Grande;2;2;0;80;1200.0;;
